Obama,"['Kat Creech, a wedding planner in Houston, turned a postponed wedding into a volunteer opportunity for Hurricane Harvey victims. Thirty wedding guests became an organization of hundreds of volunteers. That’s a story from 2017. https://t.co/yxhjwkr5Se']"
Obama,"[""As we count down to the new year, we get to reflect and prepare for what’s ahead. For all the bad news that seemed to dominate our collective consciousness, there are countless stories from this year that remind us what's best about America.""]"
Obama,"['RT @MBK_Alliance: I am my Brother’s Keeper. \nWatch our new PSA with @BarackObama, @StephenCurry30 &amp; @chancetherapper, then take action to s…']"
Obama,"['On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj']"
Obama,"[""There's no better time than the holiday season to reach out and give back to our communities. Great to hear from young people at the Boys &amp; Girls Club in DC today. https://t.co/FSJkj1qwg9""]"
Obama,"['Happy Hanukkah, everybody, from the Obama family to yours. Chag Sameach!']"
Obama,"[""Just got off a call to thank folks who are working hard to help more Americans across the country sign up for health coverage. But it's up to all of us to help spread the word: Sign up through this Friday at https://t.co/ob1Ynoesod. https://t.co/8TYpLCestp""]"
Obama,['RT @ObamaFoundation: Watch: We hosted a Town Hall in New Delhi with @BarackObama and young leaders about how to drive change and make an im…']
Obama,['Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a lifetime of joy and happiness together.']
Obama,"['From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude. https://t.co/xAvSQwjQkz']"
Obama,"['ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--\nBIDEN:  IT’S MY BIRTHDAY!\nME:  Joe.\n \nHappy birthday to @JoeBiden, my brother and the best vice president anybody could have. https://t.co/sKbXjNiEjH']"
Obama,"['RT @ObamaFoundation: Today, we honor those who have honored our country with its highest form of service. https://t.co/IbJNCwIofL https://t…']"
Obama,"[""This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victors in state legislative, county and mayors' races. Every office in a democracy counts!""]"
Obama,['Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw']
Obama,['May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our midst.']
Obama,"['We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as they recover...']"
Obama,"['Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan that meets your needs. https://t.co/6vYt83w74T']"
Obama,"[""Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tough as they come.""]"
Obama,"['Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation.']"
Obama,"['I’ll let you and @ladygaga handle the singing, and we’ll handle the donations. There’s still time to give: https://t.co/o5oCWOtiJS. https://t.co/uKCBwAL2hs']"
Obama,['Tonight the ex-Presidents are getting together in Texas to support all our fellow Americans rebuilding from this year’s hurricanes. Join us. https://t.co/RShkuueyoj']
Obama,"[""I'm grateful to @SenJohnMcCain for his lifetime of service to our country. Congratulations, John, on receiving this year's Liberty Medal.""]"
Obama,['Michelle &amp; I are praying for the victims in Las Vegas. Our thoughts are with their families &amp; everyone enduring another senseless tragedy.']
Obama,['Proud to cheer on Team USA at the Invictus Games today with my friend Joe. You represent the best of our country. https://t.co/WBzcltmgqj']
Obama,"[""We're expanding our efforts to help Puerto Rico &amp; the USVI, where our fellow Americans need us right now. Join us at https://t.co/o5oCWOtiJS https://t.co/L2xArjc9N7""]"
Obama,"['Prosecutor, soldier, family man, citizen. Beau made us want to be better. What a legacy to leave. What a testament to @JoeBiden. https://t.co/078Pt7evMZ']"
Obama,['RT @gatesfoundation: President @BarackObama addresses #Goalkeepers17 starting at 12:40 PM. Tune in here: https://t.co/XmHBErSHYw']
Obama,['Thinking about our neighbors in Mexico and all our Mexican-American friends tonight. Cuidense mucho y un fuerte abrazo para todos.']
Obama,"['Coding is important – and fun. @CSforAll, thanks for your work to make sure every kid can compete in a high-tech, global economy. https://t.co/QDZqcoEQiM']"
Obama,"[""Michelle and I want the @ObamaFoundation to inspire and empower people to change the world. Here's how we're getting started this fall. https://t.co/Q8a4voDXjV""]"
Obama,['We remember everyone we lost on 9/11 and honor all who defend our country and our ideals. No act of terror will ever change who we are.']
Obama,"['RT @GeorgeHWBush: Across the U.S., Americans have answered the call to help with hurricane recovery. Praying for all Floridians. #Irma http…']"
Obama,['Proud of these McKinley Tech students—inspiring young minds that make me hopeful about our future. https://t.co/nqYC1mjjTB']
Obama,['Americans always answer the call. https://t.co/SV1jixOExu https://t.co/ktEvL6s89d']
Obama,"['To target hopeful young strivers who grew up here is wrong, because they’ve done nothing wrong. My statement: https://t.co/TCxZdld7L4']"
Obama,"[""Thank you to all the first responders and people helping each other out. That's what we do as Americans. Here's one way you can help now. https://t.co/iGfE8rAoAu""]"
Obama,['Michelle and I are thinking of the victims and their families in Barcelona. Americans will always stand with our Spanish friends. Un abrazo.']
Obama,"['""...For love comes more naturally to the human heart than its opposite."" - Nelson Mandela']"
Obama,"['""People must learn to hate, and if they can learn to hate, they can be taught to love...""']"
Obama,"['""No one is born hating another person because of the color of his skin or his background or his religion..."" https://t.co/InZ58zkoAm']"
Obama,"[""John McCain is an American hero &amp; one of the bravest fighters I've ever known. Cancer doesn't know what it's up against. Give it hell, John.""]"
